1483801200000, 3178207, 3242594
1483804800000, 2720000, 2766147
1483808400000, 2215308, 2255161
1483812000000, 1696620, 1737001
1483815600000, 1249041, 1267265
1483819200000, 839250, 868215
1483822800000, 528171, 545380
1483826400000, 325458, 331613
1483830000000, 249785, 256213
1483833600000, 302444, 307944
1483837200000, 482438, 498953
1483840800000, 774944, 803230
1483844400000, 1173650, 1189457
1483848000000, 1611262, 1649650
1483851600000, 2126613, 2165619
1483855200000, 2637237, 2682547
1483858800000, 3101003, 3162950
1483862400000, 3516090, 3574474
1483866000000, 3846622, 3899935
1483869600000, 4052424, 4110227
1483873200000, 4129551, 4187166
1483876800000, 4074768, 4132372
1483880400000, 3892793, 3945999
1483884000000, 3581867, 3643460
1483887600000, 3178207, 3242594
1483891200000, 2720000, 2766147
1483894800000, 2215308, 2255161
1483898400000, 1696620, 1737001
1483902000000, 1249041, 1267265
1483905600000, 839250, 868215
1483909200000, 528171, 545380
1483912800000, 325458, 331613
1483916400000, 249785, 256213
1483920000000, 302444, 307944
1483923600000, 482438, 498953
1483927200000, 774944, 803230
1483930800000, 1173650, 1189457
1483934400000, 1611262, 1649650
1483938000000, 2126613, 2165619
1483941600000, 2637237, 2682547
1483945200000, 3101003, 3162950
1483948800000, 3516090, 3574474
1483952400000, 3846622, 3899935
1483956000000, 4052424, 4110227
1483959600000, 4129551, 4187166
1483963200000, 4074768, 4132372
1483966800000, 3892793, 3945999
1483970400000, 3581867, 3643460
1483974000000, 3178207, 3242594
1483977600000, 2720000, 2766147
1483981200000, 2215308, 2255161
1483984800000, 1696620, 1737001
1483988400000, 1249041, 1267265
1483992000000, 839250, 868215
1483995600000, 528171, 545380
1483999200000, 325458, 331613
1484002800000, 249785, 256213
1484006400000, 302444, 307944
1484010000000, 482438, 498953
1484013600000, 774944, 803230
1484017200000, 1173650, 1189457
1484020800000, 1611262, 1649650
1484024400000, 2126613, 2165619
1484028000000, 2637237, 2682547
1484031600000, 3101003, 3162950
1484035200000, 3516090, 3574474
1484038800000, 3846622, 3899935
1484042400000, 4052424, 4110227
1484046000000, 4129551, 4187166
1484049600000, 4074768, 4132372
1484053200000, 3892793, 3945999
1484056800000, 3581867, 3643460
1484060400000, 3178207, 3242594
1484064000000, 2720000, 2766147
1484067600000, 2215308, 2255161
1484071200000, 1696620, 1737001
1484074800000, 1249041, 1267265
1484078400000, 839250, 868215
1484082000000, 528171, 545380
1484085600000, 325458, 331613
1484089200000, 249785, 256213
1484092800000, 302444, 307944
1484096400000, 482438, 498953
1484100000000, 774944, 803230
1484103600000, 1173650, 1189457
1484107200000, 1611262, 1649650
1484110800000, 2126613, 2165619
1484114400000, 2637237, 2682547
1484118000000, 3101003, 3162950
1484121600000, 3516090, 3574474
1484125200000, 3846622, 3899935
1484128800000, 4052424, 4110227
1484132400000, 4129551, 4187166
1484136000000, 4074768, 4132372
1484139600000, 3892793, 3945999
1484143200000, 3581867, 3643460
1484146800000, 3178207, 3242594
1484150400000, 2720000, 2766147
1484154000000, 2215308, 2255161
1484157600000, 1696620, 1737001
1484161200000, 1249041, 1267265
1484164800000, 839250, 868215
1484168400000, 528171, 545380
1484172000000, 325458, 331613
1484175600000, 249785, 256213
1484179200000, 302444, 307944
1484182800000, 482438, 498953
1484186400000, 774944, 803230
1484190000000, 1173650, 1189457
1484193600000, 1611262, 1649650
1484197200000, 2126613, 2165619
1484200800000, 2637237, 2682547
1484204400000, 3101003, 3162950
1484208000000, 3516090, 3574474
1484211600000, 3846622, 3899935
1484215200000, 4052424, 4110227
1484218800000, 4129551, 4187166
1484222400000, 4074768, 4132372
1484226000000, 3892793, 3945999
1484229600000, 3581867, 3643460
1484233200000, 3178207, 3242594
1484236800000, 2720000, 2766147
1484240400000, 2215308, 2255161
1484244000000, 1696620, 1737001
1484247600000, 1249041, 1267265
1484251200000, 839250, 868215
1484254800000, 528171, 545380
1484258400000, 325458, 331613
1484262000000, 249785, 256213
1484265600000, 302444, 307944
1484269200000, 482438, 498953
1484272800000, 774944, 803230
1484276400000, 1173650, 1189457
1484280000000, 1611262, 1649650
1484283600000, 2126613, 2165619
1484287200000, 2637237, 2682547
1484290800000, 3101003, 3162950
1484294400000, 3516090, 3574474
1484298000000, 3846622, 3899935
1484301600000, 4052424, 4110227
1484305200000, 4129551, 4187166
1484308800000, 4074768, 4132372
1484312400000, 3920953, 3974727
1484316000000, 3581292, 3642883
1484319600000, 3174536, 3238851
1484323200000, 2716472, 2762631
1484326800000, 2211295, 2250896
1484330400000, 1692500, 1732608
1484334000000, 1245201, 1263389
1484337600000, 835842, 864944
1484341200000, 525303, 542529
1484344800000, 323958, 330014
1484348400000, 249148, 255576
1484352000000, 303081, 308581
1484355600000, 483938, 500552
1484359200000, 777812, 806081
1484362800000, 1177057, 1192726
1484366400000, 1615103, 1653528
1484370000000, 2130733, 2170012
1484373600000, 2641250, 2686812
1484377200000, 3104531, 3166466
1484380800000, 3519761, 3578217
1484384400000, 3849417, 3902635
1484388000000, 4054055, 4111890
1484391600000, 4130013, 4187688
1484395200000, 4074306, 4131850
1484398800000, 3891162, 3944336
1484402400000, 3579072, 3640760
1484406000000, 3174536, 3238851
1484409600000, 2716472, 2762631
1484413200000, 2211295, 2250896
1484416800000, 1692500, 1732608
1484420400000, 1245201, 1263389
1484424000000, 835842, 864944
1484427600000, 525303, 542529
1484431200000, 323958, 330014
1484434800000, 249148, 255576
1484438400000, 303081, 308581
1484442000000, 483938, 500552
1484445600000, 777812, 806081
1484449200000, 1177057, 1192726
1484452800000, 1615103, 1653528
1484456400000, 2130733, 2170012
1484460000000, 2641250, 2686812
1484463600000, 3104531, 3166466
1484467200000, 3519761, 3578217
1484470800000, 3849417, 3902635
1484474400000, 4054055, 4111890
1484478000000, 4130013, 4187688
1484481600000, 4074306, 4131850
1484485200000, 3891162, 3944336
1484488800000, 3579072, 3640760
1484492400000, 3174536, 3238851
1484496000000, 2716472, 2762631
1484499600000, 2211295, 2250896
1484503200000, 1692500, 1732608
1484506800000, 1245201, 1263389
1484510400000, 835842, 864944
1484514000000, 525303, 542529
1484517600000, 323958, 330014
1484521200000, 249148, 255576
1484524800000, 303081, 308581
1484528400000, 483938, 500552
1484532000000, 777812, 806081
1484535600000, 1177057, 1192726
1484539200000, 1615103, 1653528
1484542800000, 2130733, 2170012
1484546400000, 2641250, 2686812
1484550000000, 3104531, 3166466
1484553600000, 3519761, 3578217
1484557200000, 3849417, 3902635
1484560800000, 4054055, 4111890
1484564400000, 4130013, 4187688
1484568000000, 4074306, 4131850
1484571600000, 3891162, 3944336
1484575200000, 3579072, 3640760
1484578800000, 3174536, 3238851
1484582400000, 2716472, 2762631
1484586000000, 2211295, 2250896
1484589600000, 1692500, 1732608
1484593200000, 1245201, 1263389
1484596800000, 835842, 864944
1484600400000, 525303, 542529
1484604000000, 323958, 330014
1484607600000, 249148, 255576
1484611200000, 303081, 308581
1484614800000, 483938, 500552
1484618400000, 777812, 806081
1484622000000, 1177057, 1192726
1484625600000, 1615103, 1653528
1484629200000, 2130733, 2170012
1484632800000, 2641250, 2686812
1484636400000, 3104531, 3166466
1484640000000, 3519761, 3578217
1484643600000, 3849417, 3902635
1484647200000, 4054055, 4111890
1484650800000, 4130013, 4187688
1484654400000, 4074306, 4131850
1484658000000, 3891162, 3944336
1484661600000, 3579072, 3640760
1484665200000, 3174536, 3238851
1484668800000, 2716472, 2762631
1484672400000, 2211295, 2250896
1484676000000, 1692500, 1732608
1484679600000, 1245201, 1263389
1484683200000, 835842, 864944
1484686800000, 525303, 542529
1484690400000, 323958, 330014
1484694000000, 249148, 255576
1484697600000, 303081, 308581
1484701200000, 483938, 500552
1484704800000, 777812, 806081
1484708400000, 1177057, 1192726
1484712000000, 1615103, 1653528
1484715600000, 2130733, 2170012
1484719200000, 2641250, 2686812
1484722800000, 3104531, 3166466
1484726400000, 3519761, 3578217
1484730000000, 3849417, 3902635
1484733600000, 4054055, 4111890
1484737200000, 4130013, 4187688
1484740800000, 4074306, 4131850
1484744400000, 3891162, 3944336
1484748000000, 3579072, 3640760
1484751600000, 3174536, 3238851
1484755200000, 2716472, 2762631
1484758800000, 2211295, 2250896
1484762400000, 1692500, 1732608
1484766000000, 1245201, 1263389
1484769600000, 835842, 864944
1484773200000, 525303, 542529
1484776800000, 323958, 330014
1484780400000, 249148, 255576
1484784000000, 303081, 308581
1484787600000, 483938, 500552
1484791200000, 777812, 806081
1484794800000, 1177057, 1192726
1484798400000, 1615103, 1653528
1484802000000, 2130733, 2170012
1484805600000, 2641250, 2686812
1484809200000, 3104531, 3166466
1484812800000, 3519761, 3578217
1484816400000, 3849417, 3902635
1484820000000, 4054055, 4111890
1484823600000, 4130013, 4187688
1484827200000, 4074306, 4131850
1484830800000, 3891162, 3944336
1484834400000, 3579072, 3640760
1484838000000, 3174536, 3238851
1484841600000, 2716472, 2762631
1484845200000, 2211295, 2250896
1484848800000, 1692500, 1732608
1484852400000, 1245201, 1263389
1484856000000, 835842, 864944
1484859600000, 525303, 542529
1484863200000, 323958, 330014
1484866800000, 249148, 255576
1484870400000, 303081, 308581
1484874000000, 483938, 500552
1484877600000, 777812, 806081
1484881200000, 1177057, 1192726
1484884800000, 1615103, 1653528
1484888400000, 2130733, 2170012
1484892000000, 2641250, 2686812
1484895600000, 3104531, 3166466
1484899200000, 3519761, 3578217
1484902800000, 3849417, 3902635
1484906400000, 4054055, 4111890
1484910000000, 4130013, 4187688
1484913600000, 4074306, 4131850
1484917200000, 3891162, 3944336
1484920800000, 3579072, 3640760
1484924400000, 3174536, 3238851
1484928000000, 2716472, 2762631
1484931600000, 2211295, 2250896
1484935200000, 1692500, 1732608
1484938800000, 1245201, 1263389
1484942400000, 835842, 864944
1484946000000, 525303, 542529
1484949600000, 323958, 330014
1484953200000, 249148, 255576
1484956800000, 303081, 308581
1484960400000, 483938, 500552
1484964000000, 777812, 806081
1484967600000, 1177057, 1192726
1484971200000, 1615103, 1653528
1484974800000, 2130733, 2170012
1484978400000, 2641250, 2686812
1484982000000, 3104531, 3166466
1484985600000, 3519761, 3578217
1484989200000, 3849417, 3902635
1484992800000, 4054055, 4111890
1484996400000, 4130013, 4187688
1485000000000, 4074306, 4131850
1485003600000, 3891162, 3944336
1485007200000, 3579072, 3640760
1485010800000, 3174536, 3238851
1485014400000, 2716472, 2762631
1485018000000, 2211295, 2250896
1485021600000, 1692500, 1732608
1485025200000, 1245201, 1263389
1485028800000, 835842, 864944
1485032400000, 525303, 542529
1485036000000, 323958, 330014
1485039600000, 249148, 255576
1485043200000, 303081, 308581
1485046800000, 483938, 500552
1485050400000, 777812, 806081
1485054000000, 1177057, 1192726
1485057600000, 1615103, 1653528
1485061200000, 2130733, 2170012
1485064800000, 2641250, 2686812
1485068400000, 3104531, 3166466
1485072000000, 3519761, 3578217
1485075600000, 3849417, 3902635
1485079200000, 4054055, 4111890
1485082800000, 4130013, 4187688
1485086400000, 4074306, 4131850
1485090000000, 3891162, 3944336
1485093600000, 3579072, 3640760
1485097200000, 3174536, 3238851
1485100800000, 2716472, 2762631
1485104400000, 2211295, 2250896
1485108000000, 1692500, 1732608
1485111600000, 1245201, 1263389
1485115200000, 835842, 864944
1485118800000, 525303, 542529
1485122400000, 323958, 330014
1485126000000, 249148, 255576
1485129600000, 303081, 308581
1485133200000, 483938, 500552
1485136800000, 777812, 806081
1485140400000, 1177057, 1192726
1485144000000, 1615103, 1653528
1485147600000, 2130733, 2170012
1485151200000, 2641250, 2686812
1485154800000, 3104531, 3166466
1485158400000, 3519761, 3578217
1485162000000, 3849417, 3902635
1485165600000, 4054055, 4111890
1485169200000, 4130013, 4187688
1485172800000, 4074306, 4131850
1485176400000, 3891162, 3944336
1485180000000, 3579072, 3640760
1485183600000, 3174536, 3238851
1485187200000, 2716472, 2762631
1485190800000, 2211295, 2250896
1485194400000, 1692500, 1732608
1485198000000, 1245201, 1263389
1485201600000, 835842, 864944
1485205200000, 525303, 542529
1485208800000, 323958, 330014
1485212400000, 249148, 255576
1485216000000, 303081, 308581
1485219600000, 483938, 500552
1485223200000, 777812, 806081
1485226800000, 1177057, 1192726
1485230400000, 1615103, 1653528
1485234000000, 2130733, 2170012
1485237600000, 2641250, 2686812
1485241200000, 3104531, 3166466
1485244800000, 3519761, 3578217
1485248400000, 3849417, 3902635
1485252000000, 4054055, 4111890
1485255600000, 4130013, 4187688
1485259200000, 4074306, 4131850
1485262800000, 3891162, 3944336
1485266400000, 3579072, 3640760
1485270000000, 3174536, 3238851
1485273600000, 2716472, 2762631
1485277200000, 2211295, 2250896
1485280800000, 1692500, 1732608
1485284400000, 1245201, 1263389
1485288000000, 835842, 864944
1485291600000, 525303, 542529
1485295200000, 323958, 330014
1485298800000, 249148, 255576
1485302400000, 303081, 308581
1485306000000, 483938, 500552
1485309600000, 777812, 806081
1485313200000, 1177057, 1192726
1485316800000, 1615103, 1653528
1485320400000, 2130733, 2170012
1485324000000, 2641250, 2686812
1485327600000, 3104531, 3166466
1485331200000, 3519761, 3578217
1485334800000, 3849417, 3902635
1485338400000, 4054055, 4111890
1485342000000, 4130013, 4187688
1485345600000, 4074306, 4131850
1485349200000, 3891162, 3944336
1485352800000, 3579072, 3640760
1485356400000, 3174536, 3238851
1485360000000, 2716472, 2762631
1485363600000, 2211295, 2250896
1485367200000, 1692500, 1732608
1485370800000, 1245201, 1263389
1485374400000, 835842, 864944
1485378000000, 525303, 542529
1485381600000, 323958, 330014
1485385200000, 249148, 255576
1485388800000, 303081, 308581
1485392400000, 483938, 500552
1485396000000, 777812, 806081
1485399600000, 1177057, 1192726
1485403200000, 1615103, 1653528
1485406800000, 2130733, 2170012
1485410400000, 2641250, 2686812
1485414000000, 3104531, 3166466
1485417600000, 3519761, 3578217
1485421200000, 3849417, 3902635
1485424800000, 4054055, 4111890
1485428400000, 4130013, 4187688
1485432000000, 4074306, 4131850
1485435600000, 3891162, 3944336
1485439200000, 3579072, 3640760
1485442800000, 3174536, 3238851
1485446400000, 2716472, 2762631
1485450000000, 2211295, 2250896
1485453600000, 1692500, 1732608
1485457200000, 1245201, 1263389
1485460800000, 835842, 864944
1485464400000, 525303, 542529
1485468000000, 323958, 330014
1485471600000, 249148, 255576
1485475200000, 303081, 308581
1485478800000, 483938, 500552
1485482400000, 777812, 806081
1485486000000, 1177057, 1192726
1485489600000, 1615103, 1653528
1485493200000, 2130733, 2170012
1485496800000, 2641250, 2686812
1485500400000, 3104531, 3166466
1485504000000, 3519761, 3578217
1485507600000, 3849417, 3902635
1485511200000, 4054055, 4111890
1485514800000, 4130013, 4187688
1485518400000, 4074306, 4131850
1485522000000, 3891162, 3944336
1485525600000, 3579072, 3640760
1485529200000, 3189279, 3253815
1485532800000, 2721122, 2767571
1485536400000, 2207410, 2246770
1485540000000, 1688583, 1728463
1485543600000, 1241552, 1259655
1485547200000, 832692, 861857
1485550800000, 522570, 539826
1485554400000, 322504, 328494
1485558000000, 248543, 254987
1485561600000, 303686, 309170
1485565200000, 485392, 502072
1485568800000, 780545, 808784
1485572400000, 1180206, 1195811
1485576000000, 1618753, 1657264
1485579600000, 2134650, 2174157
1485583200000, 2645135, 2690938
1485586800000, 3107853, 3169819
1485590400000, 3523198, 3581777
1485594000000, 3852008, 3905225
1485597600000, 4055567, 4113426
1485601200000, 4130429, 4188115
1485604800000, 4073890, 4131423
1485608400000, 3889650, 3942800
1485612000000, 3576481, 3638170
1485615600000, 3171099, 3235291
1485619200000, 2713150, 2759278
1485622800000, 2207410, 2246770
1485626400000, 1688583, 1728463
1485630000000, 1241552, 1259655
1485633600000, 832692, 861857
1485637200000, 522570, 539826
1485640800000, 322504, 328494
1485644400000, 248543, 254987
1485648000000, 303686, 309170
1485651600000, 485392, 502072
1485655200000, 780545, 808784
1485658800000, 1180206, 1195811
1485662400000, 1618753, 1657264
1485666000000, 2134650, 2174157
1485669600000, 2645135, 2690938
1485673200000, 3107853, 3169819
1485676800000, 3523198, 3581777
1485680400000, 3852008, 3905225
1485684000000, 4055567, 4113426
1485687600000, 4130429, 4188115
1485691200000, 4073890, 4131423
1485694800000, 3889650, 3942800
1485698400000, 3576481, 3638170
1485702000000, 3171099, 3235291
1485705600000, 2713150, 2759278
1485709200000, 2207410, 2246770
1485712800000, 1688583, 1728463
1485716400000, 1241552, 1259655
1485720000000, 832692, 861857
1485723600000, 522570, 539826
1485727200000, 322504, 328494
1485730800000, 248543, 254987
1485734400000, 303686, 309170
1485738000000, 485392, 502072
1485741600000, 780545, 808784
1485745200000, 1180206, 1195811
1485748800000, 1618753, 1657264
1485752400000, 2134650, 2174157
1485756000000, 2645135, 2690938
1485759600000, 3107853, 3169819
1485763200000, 3523198, 3581777
1485766800000, 3852008, 3905225
1485770400000, 4055567, 4113426
1485774000000, 4130429, 4188115
1485777600000, 4073890, 4131423
1485781200000, 3889650, 3942800
1485784800000, 3576481, 3638170
1485788400000, 3171099, 3235291
1485792000000, 2710732, 2757766
1485795600000, 188229, 191743
